gene_list,time
fadH,30000
ygjU,30000
exuT,30000
exuT,30000
tdcA,30000
agaE,30000
yraK,30000
yraR,30000
mtr,30000
mtr,30000
infB,30000
yhbE,30000
yrbE,30000
yhbL,30000
yhbL,30000
arcB,30000
arcB,30000
gltB,30000
argR,30000
mreB,30000
fis,30000
acrF,30000
acrF,30000
rpsD,30000
prlA,30000
rplC,30000
chiA,30000
kefB,30000
nirB,30000
yhfS,30000
yhfS,30000
envZ,30000
envZ,30000
yhgF,30000
yhgF,30000
feoB,30000
malT,30000
malT,30000
glpG,30000
livG,30000
yhhQ,30000
yhhQ,30000
yhhT,30000
yhiI,30000
yhiP,30000
yhiQ,30000
gor,30000
slp,30000
yhiE,30000
yhiU,30000
yhjQ,30000
ECB_03412,30000
xylA,30000
selB,30000
yibH,30000
ECB_03460,30000
yibK,30000
cysE,30000
secB,30000
waaF,30000
waaC,30000
rpmB,30000
yicF,30000
spoT,30000
gltS,30000
ECB_03520,30000
yicO,30000
dgoD,30000
dgoK,30000
trmE,30000
tnaA,30000
yieK,30000
pstC,30000
glmS,30000
mioC,30000
mioC,30000
kup,30000
yieO,30000
rho,30000
yifK,30000
aslB,30000
aslA,30000
yigE,30000
metE,30000
ECB_03719,30000
mobA,30000
yihE,30000
yihF,30000
yshA,30000
katG,30000
ppc,30000
rpoB,30000
rpoC,30000
hemE,30000
iclR,30000
metH,30000
lamB,30000
ssb,30000
yjcF,30000
actP,30000
nrfA,30000
nrfE,30000
nrfE,30000
nrfE,30000
fdhF,30000
phnP,30000
phnK,30000
phnF,30000
phnF,30000
yjcZ,30000
yjcZ,30000
basS,30000
dcuS,30000
cadB,30000
dcuA,30000
fxsA,30000
ampC,30000
ampC,30000
frdC,30000
yjeM,30000
mutL,30000
hflK,30000
hflK,30000
yjeT,30000
yjfJ,30000
ECB_04074,30000
ECB_04075,30000
ytfA,30000
ytfL,30000
ytfM,30000
ytfN,30000
ytfT,30000
ytfT,30000
yjfF,30000
pmbA,30000
mgtA,30000
pyrL,30000
yjgK,30000
yjgN,30000
yjgR,30000
yjgZ,30000
insG,30000
insG,30000
yis2,30000
fecA,30000
sgcE,30000
sgcX,30000
yjhQ,30000
fimB,30000
fimC,30000
fimH,30000
yjiE,30000
yjiV,30000
hsdM,30000
hsdR,30000
hpaC,30000
hpaB,30000
hpaF,30000
leuP,30000
yjjG,30000
nadR,30000
nadR,30000
creD,30000
thrA,40000
ribF,40000
carB,40000
caiC,40000
djlA,40000
araD,40000
araA,40000
araB,40000
fruR,40000
ftsI,40000
ftsW,40000
secA,40000
yacF,40000
guaC,40000
hofB,40000
ampE,40000
ampE,40000
yacH,40000
yadF,40000
sfsA,40000
hrpB,40000
fhuC,40000
yadQ,40000
tsf,40000
ispC,40000
yaeL,40000
dnaE,40000
dnaE,40000
tilS,40000
yaeQ,40000
yafC,40000
mltD,40000
ECB_00212,40000
ECB_00212,40000
yafK,40000
yafM,40000
fhiA,40000
proB,40000
yagQ,40000
yagW,40000
ykgK,40000
ykgC,40000
betA,40000
betB,40000
betB,40000
yahB,40000
yahI,40000
yahN,40000
prpB,40000
codB,40000
lacZ,40000
lacI,40000
mhpR,40000
mhpF,40000
hemB,40000
yaiZ,40000
yaiB,40000
phoA,40000
phoB,40000
proY,40000
tsx,40000
apbA,40000
ECB_00378,40000
lon,40000
ybaL,40000
fsr,40000
ybaP,40000
ybbC,40000
ybbB,40000
allB,40000
ybbF,40000
cysS,40000
folD,40000
ybcK,40000
entF,40000
ahpF,40000
citF,40000
lipA,40000
ybeF,40000
mrdA,40000
ybeR,40000
gltL,40000
gltK,40000
ybeX,40000
ybfN,40000
kdpD,40000
kdpB,40000
rhsC,40000
ybfO,40000
ybfO,40000
hrsA,40000
hrsA,40000
hrsA,40000
hrsA,40000
ybgG,40000
ybgG,40000
ybgC,40000
modC,40000
ECB_00733,40000
ECB_00735,40000
ECB_00735,40000
ECB_00735,40000
bioB,40000
bioB,40000
bioC,40000
ybhN,40000
ybhO,40000
ybiA,40000
ybiC,40000
ybiO,40000
ybiO,40000
ybiP,40000
moeB,40000
yliE,40000
yliE,40000
yliF,40000
yliG,40000
yliG,40000
yliG,40000
ECB_00822,40000
ECB_00830,40000
ECB_00833,40000
ECB_00834,40000
ECB_00841,40000
potG,40000
ybjT,40000
hcr,40000
hcp,40000
macA,40000
pflB,40000
ycaI,40000
ycaI,40000
msbA,40000
mukB,40000
mukB,40000
ycbB,40000
ycbB,40000
ycbB,40000
ycbB,40000
aspC,40000
ssuA,40000
ycbQ,40000
ycbT,40000
ycbF,40000
ycbF,40000
ycbF,40000
ycbY,40000
ycbY,40000
pqiA,40000
yccW,40000
hyaA,40000
appC,40000
yccC,40000
yccC,40000
yccZ,40000
yccZ,40000
yccZ,40000
torC,40000
torA,40000
torA,40000
putP,40000
ycdR,40000
ycdR,40000
ycdR,40000
ycdW,40000
ycdY,40000
