population,gene_list
Ara-4B,glpT
Ara-4B,menD
Ara-4B,yfbM
Ara-4B,nuoM
Ara-4B,nuoL
Ara-4B,ackA
Ara-4B,usg
Ara-4B,yfcR
Ara-4B,yfcR
Ara-4B,dsdC
Ara-4B,evgS
Ara-4B,evgS
Ara-4B,evgS
Ara-4B,evgS
Ara-4B,ddg
Ara-4B,yfeO
Ara-4B,yfeO
Ara-4B,yfeD
Ara-4B,yfeR
Ara-4B,cysP
Ara-4B,yfeG
Ara-4B,tktB
Ara-4B,acrD
Ara-4B,hyfB
Ara-4B,uraA
Ara-4B,ppx
Ara-4B,guaB
Ara-4B,yfhM
Ara-4B,yfhM
Ara-4B,pepB
Ara-4B,pepB
Ara-4B,iscA
Ara-4B,csiE
Ara-4B,yphD
Ara-4B,yfhG
Ara-4B,yfhD
Ara-4B,yfhB
Ara-4B,yfiM
Ara-4B,yfiO
Ara-4B,tyrA
Ara-4B,smpB
Ara-4B,ygaF
Ara-4B,yqaE
Ara-4B,ygaW
Ara-4B,nrdI
Ara-4B,nrdF
Ara-4B,proX
Ara-4B,ygaH
Ara-4B,emrB
Ara-4B,gshA
Ara-4B,hypF
Ara-4B,hycI
Ara-4B,hycE
Ara-4B,hycB
Ara-4B,ygbL
Ara-4B,ygbN
Ara-4B,ispF
Ara-4B,cysJ
Ara-4B,ygcM
Ara-4B,ygcN
Ara-4B,ygcS
Ara-4B,yqcE
Ara-4B,ygcE
Ara-4B,ygcE
Ara-4B,pyrG
Ara-4B,gudP
Ara-4B,fucO
Ara-4B,ECB_02652
Ara-4B,fucI
Ara-4B,csdA
Ara-4B,recB
Ara-4B,recB
Ara-4B,ptr
Ara-4B,tas
Ara-4B,tas
Ara-4B,yqeF
Ara-4B,xdhA
Ara-4B,xdhA
Ara-4B,ygfK
Ara-4B,ssnA
Ara-4B,recJ
Ara-4B,recJ
Ara-4B,gcvP
Ara-4B,gcvP
Ara-4B,ubiH
Ara-4B,iciA
Ara-4B,argK
Ara-4B,speA
Ara-4B,yqgE
Ara-4B,yggM
Ara-4B,yggH
Ara-4B,ECB_02798
Ara-4B,ECB_02798
Ara-4B,flu
Ara-4B,flu
Ara-4B,ECB_02814
Ara-4B,ECB_02819
Ara-4B,ECB_02821
Ara-4B,ECB_02821
Ara-4B,yghF
Ara-4B,yghJ
Ara-4B,ECB_02851
Ara-4B,yghXY
Ara-4B,yghA
Ara-4B,yghB
Ara-4B,yqhG
Ara-4B,ygiQ
Ara-4B,yqiG
Ara-4B,yqiG
Ara-4B,ygiP
Ara-4B,ttdA
Ara-4B,dnaG
Ara-4B,ygjI
Ara-4B,ygjI
Ara-4B,fadH
Ara-4B,ygjO
Ara-4B,ygjU
Ara-4B,exuT
Ara-4B,exuT
Ara-4B,tdcA
Ara-4B,agaE
Ara-4B,yraR
Ara-4B,mtr
Ara-4B,mtr
Ara-4B,infB
Ara-4B,yhbE
Ara-4B,yrbE
Ara-4B,yhbL
Ara-4B,yhbL
Ara-4B,arcB
Ara-4B,arcB
Ara-4B,arcB
Ara-4B,gltB
Ara-4B,gltB
Ara-4B,argR
Ara-4B,mreB
Ara-4B,fis
Ara-4B,acrF
Ara-4B,acrF
Ara-4B,rpsD
Ara-4B,prlA
Ara-4B,rplC
Ara-4B,gspF
Ara-4B,chiA
Ara-4B,chiA
Ara-4B,kefB
Ara-4B,argD
Ara-4B,nirB
Ara-4B,yhfN
Ara-4B,yhfS
Ara-4B,yhfS
Ara-4B,envZ
Ara-4B,envZ
Ara-4B,yhgF
Ara-4B,yhgF
Ara-4B,feoB
Ara-4B,feoB
Ara-4B,gntT
Ara-4B,malT
Ara-4B,malT
Ara-4B,glpG
Ara-4B,yzgL
Ara-4B,livG
Ara-4B,livM
Ara-4B,yhhQ
Ara-4B,yhhQ
Ara-4B,yhhT
Ara-4B,yhiI
Ara-4B,yhiP
Ara-4B,yhiQ
Ara-4B,gor
Ara-4B,slp
Ara-4B,yhiE
Ara-4B,yhiU
Ara-4B,yhjQ
Ara-4B,yhjQ
Ara-4B,ECB_03412
Ara-4B,ECB_03438
Ara-4B,selB
Ara-4B,rhsA
Ara-4B,yibH
Ara-4B,ECB_03459
Ara-4B,ECB_03460
Ara-4B,ECB_03460
Ara-4B,ECB_03460
Ara-4B,yibK
Ara-4B,cysE
Ara-4B,secB
Ara-4B,waaF
Ara-4B,waaC
Ara-4B,rpmB
Ara-4B,yicF
Ara-4B,spoT
Ara-4B,gltS
Ara-4B,ECB_03520
Ara-4B,ECB_03520
Ara-4B,yicO
Ara-4B,emrD
Ara-4B,yidQ
Ara-4B,dgoD
Ara-4B,dgoK
Ara-4B,trmE
Ara-4B,tnaA
Ara-4B,atpA
Ara-4B,mioC
Ara-4B,mioC
Ara-4B,kup
Ara-4B,rho
Ara-4B,wecF
Ara-4B,yifK
Ara-4B,yifK
Ara-4B,yifK
Ara-4B,leuT
Ara-4B,aslB
Ara-4B,aslA
Ara-4B,uvrD
Ara-4B,yigE
Ara-4B,metE
Ara-4B,ECB_03713
Ara-4B,ECB_03719
Ara-4B,ECB_03721
Ara-4B,mobA
Ara-4B,yihE
Ara-4B,yihF
Ara-4B,yshA
Ara-4B,yihR
Ara-4B,ECB_03786
Ara-4B,katG
Ara-4B,ppc
Ara-4B,yijD
Ara-4B,rpoB
Ara-4B,rpoC
Ara-4B,hemE
Ara-4B,zraR
Ara-4B,iclR
Ara-4B,metH
Ara-4B,yjbD
Ara-4B,uvrA
Ara-4B,ssb
Ara-4B,yjcF
Ara-4B,actP
Ara-4B,nrfA
Ara-4B,nrfE
Ara-4B,nrfE
Ara-4B,nrfE
Ara-4B,nrfF
Ara-4B,fdhF
Ara-4B,yjcQ
Ara-4B,yjcQ
Ara-4B,alsK
Ara-4B,alsA
Ara-4B,alsB
Ara-4B,phnP
Ara-4B,phnK
Ara-4B,phnF
Ara-4B,phnF
Ara-4B,yjcZ
Ara-4B,yjcZ
Ara-4B,basS
Ara-4B,melB
Ara-4B,dcuS
Ara-4B,dcuA
Ara-4B,fxsA
Ara-4B,ampC
Ara-4B,ampC
Ara-4B,ampC
Ara-4B,frdC
Ara-4B,yjeF
Ara-4B,mutL
Ara-4B,hflK
Ara-4B,hflK
Ara-4B,yjeT
Ara-4B,yjfJ
Ara-4B,aidB
Ara-4B,ECB_04074
Ara-4B,ECB_04075
Ara-4B,ytfA
Ara-4B,ytfL
Ara-4B,ytfM
Ara-4B,ytfN
Ara-4B,ytfT
Ara-4B,ytfT
Ara-4B,yjfF
Ara-4B,pmbA
Ara-4B,mgtA
Ara-4B,pyrL
Ara-4B,yjgK
Ara-4B,yjgK
Ara-4B,yjgK
Ara-4B,yjgN
Ara-4B,valS
Ara-4B,yjgR
Ara-4B,yjgR
Ara-4B,yjgZ
Ara-4B,insG
Ara-4B,insG
Ara-4B,yis2
Ara-4B,fecD
Ara-4B,fecA
Ara-4B,sgcE
Ara-4B,sgcX
Ara-4B,yjhQ
Ara-4B,yjhS
Ara-4B,fimB
Ara-4B,fimC
Ara-4B,fimD
Ara-4B,fimH
Ara-4B,yjiE
Ara-4B,yjiH
Ara-4B,yjiV
Ara-4B,hsdR
Ara-4B,hpaC
Ara-4B,hpaB
Ara-4B,hpaI
Ara-4B,hpaF
Ara-4B,yjjQ
Ara-4B,leuV
Ara-4B,yjjG
Ara-4B,nadR
Ara-4B,creD
Ara-5A,thrA
Ara-5A,yahA
Ara-5A,ybaL
Ara-5A,ybeM
Ara-5A,ybeA
Ara-5A,ybeB
Ara-5A,ybiN
Ara-5A,yliE
Ara-5A,ycbB
Ara-5A,ycdM
Ara-5A,phoH
Ara-5A,rne
Ara-5A,fabF
Ara-5A,narH
Ara-5A,cls
Ara-5A,topA
Ara-5A,blr
Ara-5A,ydhH
Ara-5A,ydhK
Ara-5A,pykF
Ara-5A,pykF
Ara-5A,astE
Ara-5A,pykA
Ara-5A,yeeF
Ara-5A,yfaQ
Ara-5A,hyfA
Ara-5A,ygbO
Ara-5A,iap
Ara-5A,ECB_02837
Ara-5A,ECB_02852
Ara-5A,ygjG
Ara-5A,infB
Ara-5A,rplF
Ara-5A,crp
Ara-5A,malT
Ara-5A,glgC
Ara-5A,mtlD
Ara-5A,yicC
Ara-5A,yihP
Ara-5A,hslU
Ara-5A,metJ
Ara-5A,iclR
Ara-5A,plsB
Ara-5A,uvrA
Ara-5A,hsdS
Ara-5A,nadR
Ara-5B,thrA
Ara-5B,yahA
Ara-5B,ybaL
Ara-5B,ybeM
Ara-5B,ybeA
Ara-5B,ybeB
Ara-5B,ybiN
Ara-5B,yliE
Ara-5B,ycbB
Ara-5B,ycdM
Ara-5B,phoH
Ara-5B,rne
Ara-5B,fabF
Ara-5B,narH
Ara-5B,cls
Ara-5B,topA
Ara-5B,blr
Ara-5B,ydhH
Ara-5B,ydhK
Ara-5B,pykF
Ara-5B,pykF
Ara-5B,astE
Ara-5B,pykA
Ara-5B,yeeF
Ara-5B,yfaQ
Ara-5B,yfeG
Ara-5B,hyfA
Ara-5B,ygbO
Ara-5B,iap
Ara-5B,ECB_02837
Ara-5B,ECB_02852
Ara-5B,ygjG
Ara-5B,infB
Ara-5B,rplF
Ara-5B,crp
Ara-5B,malT
Ara-5B,glgC
Ara-5B,yhiU
Ara-5B,mtlD
Ara-5B,yicC
Ara-5B,yihP
Ara-5B,hslU
Ara-5B,metJ
Ara-5B,iclR
Ara-5B,plsB
Ara-5B,uvrA
Ara-5B,hsdS
Ara-5B,nadR
Ara-6A,yadH
Ara-6A,insB-2
Ara-6A,rhsD
Ara-6A,arcC
Ara-6A,ylcG
Ara-6A,gltA
Ara-6A,phoH
Ara-6A,dinI
Ara-6A,oppD
Ara-6A,narZ
Ara-6A,narZ
Ara-6A,pykF
Ara-6A,infC
Ara-6A,ydjO
Ara-6A,yeaS
Ara-6A,manY
Ara-6A,shiA
Ara-6A,yeeF
Ara-6A,ECB_01992
Ara-6A,menC
Ara-6A,yfcTU
Ara-6A,maeB
Ara-6A,yfhM
Ara-6A,recO
Ara-6A,ygaZ
Ara-6A,iap
Ara-6A,ECB_02621
Ara-6A,ECB_02816
Ara-6A,mreC
Ara-6A,yhdG
Ara-6A,prlA
Ara-6A,rplF
Ara-6A,envZ
Ara-6A,malT
Ara-6A,malT
Ara-6A,malT
Ara-6A,glpG
Ara-6A,rhsB
Ara-6A,ECB_03460
Ara-6A,spoT
Ara-6A,yicL
Ara-6A,yieH
Ara-6A,hslU
Ara-6A,iclR
Ara-6A,metH
Ara-6A,actP
Ara-6A,frdC
Ara-6A,nadR
Ara-6A,arcA
Ara-6B,ECB_00021
Ara-6B,caiB
Ara-6B,yadG
Ara-6B,queA
Ara-6B,tig
Ara-6B,rhsD
Ara-6B,arcC
Ara-6B,ylcG
Ara-6B,cusR
Ara-6B,lysQ
Ara-6B,oppD
Ara-6B,pykF
Ara-6B,infC
Ara-6B,ynjB
Ara-6B,ydjJ
Ara-6B,ompC
Ara-6B,atoS
Ara-6B,menC
Ara-6B,fadL
Ara-6B,hyfA
Ara-6B,hcaD
Ara-6B,recO
Ara-6B,iap
Ara-6B,ECB_02816
Ara-6B,gss
Ara-6B,rpoD
Ara-6B,ygjI
Ara-6B,mreC
Ara-6B,yhdG
Ara-6B,prlA
Ara-6B,rplF
Ara-6B,envZ
Ara-6B,malT
Ara-6B,malT
Ara-6B,malT
Ara-6B,spoT
Ara-6B,glmS
Ara-6B,pfkA
Ara-6B,hslU
Ara-6B,rplL
Ara-6B,rpoB
Ara-6B,metH
Ara-6B,alsC
Ara-6B,miaA
Ara-6B,hsdR
Ara-6B,nadR
Ara-6B,arcA
Ara+1A,insL-1
Ara+1A,ftsW
Ara+1A,yadG
Ara+1A,yadG
Ara+1A,gmhB
Ara+1A,insB-2
Ara+1A,lacZ
Ara+1A,hupB
Ara+1A,insB-7
Ara+1A,gltL
Ara+1A,ECB_00838
Ara+1A,ECB_00845
Ara+1A,pflB
Ara+1A,phoH
Ara+1A,ycfC
Ara+1A,ldrC
Ara+1A,sapA
Ara+1A,sapA
Ara+1A,sapA
Ara+1A,ycjT
Ara+1A,pykF
Ara+1A,ydiM
Ara+1A,yeaS
Ara+1A,yoaE
Ara+1A,yebY
Ara+1A,yebK
Ara+1A,yecE
Ara+1A,yeiR
Ara+1A,yfbB
Ara+1A,yfcTU
Ara+1A,yfcTU
Ara+1A,hcaC
Ara+1A,hcaC
Ara+1A,purL
Ara+1A,yfiH
Ara+1A,proX
Ara+1A,kduD
Ara+1A,yeeU
Ara+1A,yqhH
Ara+1A,yrbA
Ara+1A,crp
Ara+1A,malT
Ara+1A,ECB_03279
Ara+1A,rhsA
Ara+1A,ECB_03710
Ara+1A,glpF
Ara+1A,hslU
Ara+1A,iclR
Ara+1A,metH
Ara+1A,malE
Ara+1A,actP
Ara+1A,yjcO
Ara+1A,rpiR
Ara+1A,yjeB
Ara+1A,cycA
Ara+1A,hsdM
Ara+1A,deoA
Ara+1A,nadR
Ara+1A,arcA
Ara+1B,ftsI
Ara+1B,dgt
Ara+1B,gmhB
Ara+1B,lacZ
Ara+1B,hupB
Ara+1B,aes
Ara+1B,ECB_00513
Ara+1B,insB-7
Ara+1B,gltL
Ara+1B,gltL
Ara+1B,ECB_00624
Ara+1B,deoR
Ara+1B,ECB_00838
Ara+1B,pflB
Ara+1B,sulA
Ara+1B,phoH
Ara+1B,ycfC
Ara+1B,ycgG
Ara+1B,cls
Ara+1B,sapA
Ara+1B,ECB_01464
Ara+1B,pykF
Ara+1B,ydiM
Ara+1B,yoaE
Ara+1B,yebY
Ara+1B,yecE
Ara+1B,yeeJ
Ara+1B,yeeD
Ara+1B,cirA
Ara+1B,napH
Ara+1B,yfcTU
Ara+1B,yfcTU
Ara+1B,yfiH
Ara+1B,rluD
Ara+1B,proX
Ara+1B,yeeU
Ara+1B,yghS
Ara+1B,yqhH
Ara+1B,yrbA
Ara+1B,malT
Ara+1B,yhhN
Ara+1B,zntA
Ara+1B,rhsA
Ara+1B,yicJ
Ara+1B,recF
Ara+1B,ECB_03710
Ara+1B,yihS
Ara+1B,glpF
Ara+1B,hslU
Ara+1B,iclR
Ara+1B,metH
Ara+1B,yjbC
Ara+1B,yjcO
Ara+1B,rpiR
Ara+1B,yjeB
Ara+1B,cycA
Ara+1B,hsdS
Ara+1B,nadR
Ara+1B,arcA
Ara+2A,yaaX
Ara+2A,ybaL
Ara+2A,lrp
Ara+2A,rpsA
Ara+2A,ycbB
Ara+2A,appC
Ara+2A,torA
Ara+2A,putA
Ara+2A,flgB
Ara+2A,rnb
Ara+2A,yneE
Ara+2A,speG
Ara+2A,pykF
Ara+2A,yeeF
Ara+2A,yeeF
Ara+2A,wcaM
Ara+2A,menC
Ara+2A,yfdC
Ara+2A,yfhR
Ara+2A,yqeB
Ara+2A,yqeB
Ara+2A,ECB_02836
Ara+2A,yhbG
Ara+2A,mreB
Ara+2A,rpsD
Ara+2A,yhfX
Ara+2A,feoA
Ara+2A,malT
Ara+2A,spoT
Ara+2A,ilvL
Ara+2A,yihP
Ara+2A,cpxR
Ara+2A,hslU
Ara+2A,iclR
Ara+2A,metH
Ara+2A,dcuS
Ara+2A,nadR
Ara+2A,arcA
Ara+2B,yaaX
Ara+2B,ybaL
Ara+2B,lrp
Ara+2B,rpsA
Ara+2B,ycbB
Ara+2B,appC
Ara+2B,torA
Ara+2B,flgB
Ara+2B,rnb
Ara+2B,speG
Ara+2B,pykF
Ara+2B,yeeF
Ara+2B,yeeF
Ara+2B,wcaM
Ara+2B,menC
Ara+2B,yfhR
Ara+2B,yqeB
Ara+2B,yqeB
Ara+2B,ECB_02836
Ara+2B,yhbG
Ara+2B,mreB
Ara+2B,rpsD
Ara+2B,yhfX
Ara+2B,feoA
Ara+2B,malT
Ara+2B,spoT
Ara+2B,ilvL
Ara+2B,yihP
Ara+2B,cpxR
Ara+2B,hslU
Ara+2B,iclR
Ara+2B,metH
Ara+2B,dcuS
Ara+2B,idnK
Ara+2B,nadR
Ara+2B,arcA
Ara+3A,thrA
Ara+3A,yaaJ
Ara+3A,nhaA
Ara+3A,caiC
Ara+3A,caiA
Ara+3A,caiT
Ara+3A,yaaU
Ara+3A,yaaU
Ara+3A,imp
Ara+3A,hepA
Ara+3A,polB
Ara+3A,araC
Ara+3A,thiP
Ara+3A,thiP
Ara+3A,setA
Ara+3A,setA
Ara+3A,leuC
Ara+3A,ilvI
Ara+3A,ilvI
Ara+3A,ftsI
Ara+3A,murE
Ara+3A,murE
Ara+3A,murF
Ara+3A,ftsZ
Ara+3A,secA
Ara+3A,secA
Ara+3A,hofC
Ara+3A,hofB
Ara+3A,aroP
Ara+3A,aroP
Ara+3A,yacH
Ara+3A,yacH
Ara+3A,speE
Ara+3A,gcd
Ara+3A,yadH
Ara+3A,yadH
Ara+3A,pcnB
Ara+3A,pcnB
Ara+3A,sfsA
Ara+3A,mrcB
Ara+3A,yadQ
Ara+3A,yadS
Ara+3A,degP
Ara+3A,degP
Ara+3A,map
Ara+3A,uppS
Ara+3A,yaeT
Ara+3A,lpxD
Ara+3A,lpxB
Ara+3A,ldcC
Ara+3A,tilS
Ara+3A,tilS
Ara+3A,yaeF
Ara+3A,yafC
Ara+3A,ECB_00212
Ara+3A,ECB_00212
Ara+3A,yhhI
Ara+3A,ykfE
Ara+3A,yafA
Ara+3A,proB
Ara+3A,yagQ
Ara+3A,yagW
Ara+3A,yagX
Ara+3A,yagX
Ara+3A,yagY
Ara+3A,ykgF
Ara+3A,ECB_00265
Ara+3A,betB
Ara+3A,betT
Ara+3A,betT
Ara+3A,yahA
Ara+3A,yahB
Ara+3A,yahD
Ara+3A,yahF
Ara+3A,yahF
Ara+3A,yahJ
Ara+3A,yahJ
Ara+3A,prpE
Ara+3A,lacY
Ara+3A,lacZ
Ara+3A,lacI
Ara+3A,mhpR
Ara+3A,mhpD
Ara+3A,yaiL
Ara+3A,frmA
Ara+3A,tauA
Ara+3A,tauB
Ara+3A,hemB
Ara+3A,yaiT
Ara+3A,yaiW
Ara+3A,psiF
Ara+3A,yaiI
Ara+3A,aroL
Ara+3A,yajF
Ara+3A,yajF
Ara+3A,sbcC
Ara+3A,phoB
Ara+3A,phoR
Ara+3A,brnQ
Ara+3A,queA
Ara+3A,pgpA
Ara+3A,ECB_00377
Ara+3A,clpX
Ara+3A,insL-2
Ara+3A,ybaE
Ara+3A,glnK
Ara+3A,amtB
Ara+3A,gsk
Ara+3A,ybaL
Ara+3A,ybaT
Ara+3A,ybbP
Ara+3A,ybbD
Ara+3A,ybbD
Ara+3A,allR
Ara+3A,allR
Ara+3A,gcl
Ara+3A,allP
Ara+3A,allC
Ara+3A,ylbE
Ara+3A,purK
Ara+3A,sfmA
Ara+3A,sfmC
Ara+3A,sfmF
Ara+3A,ybcO
Ara+3A,ybcH
Ara+3A,fepA
Ara+3A,fes
Ara+3A,entF
Ara+3A,fepE
Ara+3A,entC
Ara+3A,entB
Ara+3A,entA
Ara+3A,ybdH
Ara+3A,ybdM
Ara+3A,ybdQ
Ara+3A,citT
Ara+3A,citF
Ara+3A,citF
Ara+3A,dcuC
Ara+3A,phpB
Ara+3A,ybeV
Ara+3A,gltL
Ara+3A,gltJ
Ara+3A,ybeX
Ara+3A,ybeZ
Ara+3A,asnB
Ara+3A,nagC
Ara+3A,nagE
Ara+3A,nagE
Ara+3A,ybfF
Ara+3A,pgm
Ara+3A,potE
Ara+3A,kdpD
Ara+3A,kdpD
Ara+3A,kdpC
Ara+3A,kdpB
Ara+3A,nei
Ara+3A,ybgP
Ara+3A,ybgQ
Ara+3A,ybgQ
Ara+3A,sdhB
Ara+3A,sdhB
Ara+3A,sucA
Ara+3A,sucA
Ara+3A,sucB
Ara+3A,hrsA
Ara+3A,hrsA
Ara+3A,pnuC
Ara+3A,pnuC
Ara+3A,aroG
Ara+3A,aroG
Ara+3A,gpmA
Ara+3A,galM
Ara+3A,modE
Ara+3A,modA
Ara+3A,ybhD
Ara+3A,ybhJ
Ara+3A,ybhJ
Ara+3A,ECB_00731
Ara+3A,ECB_00733
Ara+3A,ECB_00735
Ara+3A,ECB_00735
Ara+3A,ECB_00735
Ara+3A,ECB_00735
Ara+3A,ECB_00737
Ara+3A,ECB_00738
Ara+3A,ECB_00739
Ara+3A,bioF
Ara+3A,ybhK
Ara+3A,moaB
Ara+3A,moaB
Ara+3A,moaB
Ara+3A,moaE
Ara+3A,ybiO
Ara+3A,glnQ
Ara+3A,ybiP
Ara+3A,mntR
Ara+3A,ybiV
Ara+3A,ybiK
Ara+3A,cmr
Ara+3A,ECB_00814
Ara+3A,ECB_00816
Ara+3A,ECB_00816
Ara+3A,ECB_00817
Ara+3A,ECB_00819
Ara+3A,ECB_00834
Ara+3A,ECB_00837
Ara+3A,ECB_00845
Ara+3A,ECB_00845
Ara+3A,ECB_00845
Ara+3A,ECB_00845
Ara+3A,artJ
Ara+3A,ybjT
Ara+3A,poxB
Ara+3A,hcr
Ara+3A,hcp
Ara+3A,ybjE
Ara+3A,ybjE
Ara+3A,macA
Ara+3A,cspD
Ara+3A,clpA
Ara+3A,ftsK
Ara+3A,serS
Ara+3A,ycaK
Ara+3A,pflB
Ara+3A,focA
Ara+3A,ycaO
Ara+3A,rpsA
Ara+3A,lpxK
Ara+3A,ycbJ
Ara+3A,ycbJ
Ara+3A,mukF
Ara+3A,mukF
Ara+3A,mukB
Ara+3A,ycbB
Ara+3A,ycbB
Ara+3A,ycbB
Ara+3A,pncB
Ara+3A,pncB
Ara+3A,ycbT
Ara+3A,ycbF
Ara+3A,ycbF
Ara+3A,ycbF
Ara+3A,pyrD
Ara+3A,pqiA
Ara+3A,pqiB
Ara+3A,ycbZ
Ara+3A,yccS
Ara+3A,yccS
Ara+3A,helD
Ara+3A,yccW
Ara+3A,hyaB
Ara+3A,hyaE
Ara+3A,hyaF
Ara+3A,hyaF
Ara+3A,yccC
Ara+3A,yccZ
Ara+3A,yccZ
Ara+3A,ymcD
Ara+3A,torS
Ara+3A,torS
Ara+3A,torS
Ara+3A,torT
Ara+3A,torC
Ara+3A,torC
Ara+3A,ycdI
Ara+3A,ycdJ
Ara+3A,ycdQ
Ara+3A,ycdS
Ara+3A,grxB
Ara+3A,mviM
Ara+3A,flgI
Ara+3A,rne
Ara+3A,plsX
Ara+3A,plsX
Ara+3A,tmk
Ara+3A,fhuE
Ara+3A,phoP
Ara+3A,trmU
Ara+3A,ycgG
Ara+3A,minD
Ara+3A,umuC
Ara+3A,alr
Ara+3A,ycgV
Ara+3A,ycgV
Ara+3A,narL
Ara+3A,narX
Ara+3A,narK
Ara+3A,narG
Ara+3A,adhE
Ara+3A,oppA
Ara+3A,trpE
Ara+3A,yciT
Ara+3A,sapA
Ara+3A,ycjL
Ara+3A,ordL
Ara+3A,pspF
Ara+3A,ycjZ
Ara+3A,mppA
Ara+3A,mppA
Ara+3A,fnr
Ara+3A,abgA
Ara+3A,dbpA
Ara+3A,dbpA
Ara+3A,ECB_01342
Ara+3A,ompN
Ara+3A,aldA
Ara+3A,ydcJ
Ara+3A,ydcK
Ara+3A,ydcK
Ara+3A,ydcV
Ara+3A,yncB
Ara+3A,yncB
Ara+3A,yncD
Ara+3A,yncG
Ara+3A,yncG
Ara+3A,yddH
Ara+3A,fdnG
Ara+3A,sfcA
Ara+3A,yddO
Ara+3A,yddO
Ara+3A,yddO
Ara+3A,yddP
Ara+3A,yddR
Ara+3A,yddS
Ara+3A,xasA
Ara+3A,ydeQ
Ara+3A,ydeT
Ara+3A,ECB_01464
Ara+3A,ECB_01465
Ara+3A,ydeU
Ara+3A,ydeI
Ara+3A,stfR
Ara+3A,gnsB
Ara+3A,essQ
Ara+3A,ECB_01528
Ara+3A,ECB_01528
Ara+3A,ECB_01530
Ara+3A,ydfE
Ara+3A,ynfI
Ara+3A,mlc
Ara+3A,ydgF
Ara+3A,fumA
Ara+3A,uidB
Ara+3A,uidB
Ara+3A,add
Ara+3A,add
Ara+3A,rnfC
Ara+3A,sodC
Ara+3A,sodC
Ara+3A,lhr
Ara+3A,ydhS
Ara+3A,ydhV
Ara+3A,ydhV
Ara+3A,pykF
Ara+3A,ynhG
Ara+3A,ydiK
Ara+3A,ydiK
Ara+3A,ydiM
Ara+3A,btuD
Ara+3A,arpB
Ara+3A,yniC
Ara+3A,ydjM
Ara+3A,celB
Ara+3A,astB
Ara+3A,astD
Ara+3A,ydjX
Ara+3A,ydjX
Ara+3A,ynjC
Ara+3A,ynjC
Ara+3A,ansA
Ara+3A,yeaG
Ara+3A,yeaG
Ara+3A,yeaK
Ara+3A,yeaT
Ara+3A,yoaC
Ara+3A,sdaA
Ara+3A,yoaE
Ara+3A,yoaE
Ara+3A,manX
Ara+3A,manY
Ara+3A,ECB_01797
Ara+3A,yebQ
Ara+3A,yebS
Ara+3A,yebS
Ara+3A,ptrB
Ara+3A,purT
Ara+3A,edd
Ara+3A,zwf
Ara+3A,yebK
Ara+3A,pykA
Ara+3A,yebC
Ara+3A,ntpA
Ara+3A,yecN
Ara+3A,flhA
Ara+3A,cheZ
Ara+3A,cheB
Ara+3A,cheB
Ara+3A,tar
Ara+3A,motB
Ara+3A,motA
Ara+3A,otsA
Ara+3A,yecR
Ara+3A,ftn
Ara+3A,yedY
Ara+3A,yedY
Ara+3A,yeeJ
Ara+3A,yeeJ
Ara+3A,yeeJ
Ara+3A,amn
Ara+3A,cobT
Ara+3A,yeeE
Ara+3A,yeeY
Ara+3A,hisB
Ara+3A,cpsB
Ara+3A,wcaG
Ara+3A,wzc
Ara+3A,yegI
Ara+3A,yegM
Ara+3A,ECB_01991
Ara+3A,ECB_02001
Ara+3A,ECB_02003
Ara+3A,ECB_02003
Ara+3A,ECB_02004
Ara+3A,ECB_02008
Ara+3A,ECB_02013
Ara+3A,gatZ
Ara+3A,thiD
Ara+3A,thiM
Ara+3A,molR
Ara+3A,molR
Ara+3A,molR
Ara+3A,molR
Ara+3A,yehI
Ara+3A,yehM
Ara+3A,yehP
Ara+3A,yehQ
Ara+3A,yehQ
Ara+3A,yehT
Ara+3A,yehV
Ara+3A,cdd
Ara+3A,yeiT
Ara+3A,yeiB
Ara+3A,yeiB
Ara+3A,yeiB
Ara+3A,yeiG
Ara+3A,cirA
Ara+3A,lysP
Ara+3A,lysP
Ara+3A,rihB
Ara+3A,yeiQ
Ara+3A,yejA
Ara+3A,yejB
Ara+3A,yejE
Ara+3A,yejH
Ara+3A,rplY
Ara+3A,yejK
Ara+3A,yejO
Ara+3A,yejO
Ara+3A,ccmF
Ara+3A,ccmD
Ara+3A,napH
Ara+3A,atoC
Ara+3A,atoB
Ara+3A,atoB
Ara+3A,yfaQ
Ara+3A,yfaS
Ara+3A,yfaT
Ara+3A,yfaA
Ara+3A,yfaE
Ara+3A,glpT
Ara+3A,glpT
Ara+3A,glpC
Ara+3A,yfaU
Ara+3A,yfaW
Ara+3A,yfaW
Ara+3A,yfaO
Ara+3A,yfbF
Ara+3A,yfbH
Ara+3A,menE
Ara+3A,menC
Ara+3A,menB
Ara+3A,menF
Ara+3A,menF
Ara+3A,ECB_02200
Ara+3A,nuoM
Ara+3A,nuoL
Ara+3A,yfbS
Ara+3A,yfbS
Ara+3A,yfcC
Ara+3A,yfcE
Ara+3A,yfcI
Ara+3A,hisQ
Ara+3A,folC
Ara+3A,flk
Ara+3A,fabB
Ara+3A,yfcA
Ara+3A,mepA
Ara+3A,aroC
Ara+3A,yfcB
Ara+3A,yfcS
Ara+3A,yfcTU
Ara+3A,yfcX
Ara+3A,vacJ
Ara+3A,evgS
Ara+3A,yfdU
Ara+3A,ypdE
Ara+3A,ypdG
Ara+3A,yfeO
Ara+3A,yfeO
Ara+3A,yfeO
Ara+3A,yfeO
Ara+3A,yfeO
Ara+3A,zipA
Ara+3A,pdxK
